GROUP	chr	mid	bin_start	ctrl_label	mut_label	anchor_side	timepoint	transition
clust4	chr2	173562500	173500001	B.1	B.1	anchor2	250402	Stable
clust2	chr2	173562500	173500001	B.1	B.1	anchor2	250402	Stable
clust4	chr2	173545000	173500001	B.1	B.1	anchor2	250402	Stable
clust4	chr2	173537500	173500001	B.1	B.1	anchor2	250402	Stable
clust1	chr2	173745000	173700001	A.2	A.1	anchor2	250402	Within_A
clust4	chr2	174075000	174000001	B.1	B.2	anchor2	250402	Within_B
clust4	chr2	174062500	174000001	B.1	B.2	anchor2	250402	Within_B
clust4	chr2	174087500	174000001	B.1	B.2	anchor2	250402	Within_B
clust4	chr2	174287500	174200001	B.1	B.1	anchor2	250402	Stable
clust5	chr2	174287500	174200001	B.1	B.1	anchor2	250402	Stable
clust4	chr2	174337500	174300001	A.2	A.2	anchor2	250402	Stable
clust1	chr2	174462500	174400001	A.2	A.2	anchor2	250402	Stable
clust2	chr2	174462500	174400001	A.2	A.2	anchor2	250402	Stable
clust2	chr2	174462500	174400001	A.2	A.2	anchor2	250402	Stable
clust2	chr2	174415000	174400001	A.2	A.2	anchor2	250402	Stable
clust2	chr2	174465000	174400001	A.2	A.2	anchor2	250402	Stable
clust2	chr2	174687500	174600001	B.2	B.2	anchor2	250402	Stable
clust2	chr2	174662500	174600001	B.2	B.2	anchor2	250402	Stable
clust1	chr2	174662500	174600001	B.2	B.2	anchor2	250402	Stable
clust2	chr2	174672500	174600001	B.2	B.2	anchor2	250402	Stable
clust1	chr2	174887500	174800001	B.2	B.2	anchor2	250402	Stable
clust2	chr2	174862500	174800001	B.2	B.2	anchor2	250402	Stable
clust1	chr2	174862500	174800001	B.2	B.2	anchor2	250402	Stable
clust1	chr2	174855000	174800001	B.2	B.2	anchor2	250402	Stable
clust2	chr2	174887500	174800001	B.2	B.2	anchor2	250402	Stable
clust2	chr2	174862500	174800001	B.2	B.2	anchor2	250402	Stable
clust2	chr2	174905000	174900001	B.2	B.2	anchor2	250402	Stable
clust1	chr2	174912500	174900001	B.2	B.2	anchor2	250402	Stable
clust2	chr2	174902500	174900001	B.2	B.2	anchor2	250402	Stable
clust6	chr2	177072500	177000001	B.1	B.2	anchor2	250402	Within_B
clust3	chr2	177325000	177300001	B.2	B.2	anchor2	250402	Stable
clust3	chr2	177312500	177300001	B.2	B.2	anchor2	250402	Stable
clust3	chr2	177312500	177300001	B.2	B.2	anchor2	250402	Stable
clust2	chr2	177325000	177300001	B.2	B.2	anchor2	250402	Stable
clust3	chr2	177322500	177300001	B.2	B.2	anchor2	250402	Stable
clust1	chr2	178062500	178000001	B.1	B.1	anchor2	250402	Stable
clust2	chr2	178192500	178100001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	178265000	178200001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	178265000	178200001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	178262500	178200001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	178257500	178200001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	178337500	178300001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	178332500	178300001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	178575000	178500001	A.2	A.2	anchor2	250402	Stable
clust3	chr2	178667500	178600001	A.2	B.1	anchor2	250402	A_to_B
clust2	chr2	178662500	178600001	A.2	B.1	anchor2	250402	A_to_B
clust3	chr2	178755000	178700001	B.1	B.1	anchor2	250402	Stable
clust1	chr2	178885000	178800001	B.2	B.2	anchor2	250402	Stable
clust1	chr2	179195000	179100001	B.2	B.2	anchor2	250402	Stable
clust2	chr2	179195000	179100001	B.2	B.2	anchor2	250402	Stable
clust2	chr2	179187500	179100001	B.2	B.2	anchor2	250402	Stable
clust2	chr2	179535000	179500001	A.2	A.1	anchor2	250402	Within_A
clust5	chr2	179642500	179600001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179775000	179700001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179725000	179700001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179712500	179700001	A.2	A.1	anchor2	250402	Within_A
clust4	chr2	179725000	179700001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179755000	179700001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179887500	179800001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179887500	179800001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179862500	179800001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179887500	179800001	A.2	A.1	anchor2	250402	Within_A
clust5	chr2	179877500	179800001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179887500	179800001	A.2	A.1	anchor2	250402	Within_A
clust1	chr2	179862500	179800001	A.2	A.1	anchor2	250402	Within_A
clust1	chr2	179887500	179800001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179875000	179800001	A.2	A.1	anchor2	250402	Within_A
clust1	chr2	179887500	179800001	A.2	A.1	anchor2	250402	Within_A
clust1	chr2	179862500	179800001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179875000	179800001	A.2	A.1	anchor2	250402	Within_A
clust1	chr2	179862500	179800001	A.2	A.1	anchor2	250402	Within_A
clust3	chr2	179877500	179800001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179887500	179800001	A.2	A.1	anchor2	250402	Within_A
clust1	chr2	179862500	179800001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179875000	179800001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179862500	179800001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179862500	179800001	A.2	A.1	anchor2	250402	Within_A
clust2	chr2	179975000	179900001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	180022500	180000001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180042500	180000001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180055000	180000001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180037500	180000001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	180112500	180100001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180167500	180100001	A.1	A.1	anchor2	250402	Stable
clust3	chr2	180255000	180200001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	180255000	180200001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	180262500	180200001	A.1	A.1	anchor2	250402	Stable
clust6	chr2	180252500	180200001	A.1	A.1	anchor2	250402	Stable
clust4	chr2	180255000	180200001	A.1	A.1	anchor2	250402	Stable
clust4	chr2	180262500	180200001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180262500	180200001	A.1	A.1	anchor2	250402	Stable
clust4	chr2	180345000	180300001	A.2	A.2	anchor2	250402	Stable
clust4	chr2	180435000	180400001	A.2	A.2	anchor2	250402	Stable
clust4	chr2	180435000	180400001	A.2	A.2	anchor2	250402	Stable
clust4	chr2	180437500	180400001	A.2	A.2	anchor2	250402	Stable
clust4	chr2	180575000	180500001	A.2	A.2	anchor2	250402	Stable
clust4	chr2	180587500	180500001	A.2	A.2	anchor2	250402	Stable
clust2	chr2	180575000	180500001	A.2	A.2	anchor2	250402	Stable
clust2	chr2	180562500	180500001	A.2	A.2	anchor2	250402	Stable
clust5	chr2	180575000	180500001	A.2	A.2	anchor2	250402	Stable
clust4	chr2	180562500	180500001	A.2	A.2	anchor2	250402	Stable
clust2	chr2	180655000	180600001	A.1	A.2	anchor2	250402	Within_A
clust4	chr2	180737500	180700001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180785000	180700001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180745000	180700001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180762500	180700001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180737500	180700001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	180745000	180700001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180782500	180700001	A.1	A.1	anchor2	250402	Stable
clust4	chr2	180777500	180700001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180887500	180800001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	180892500	180800001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180887500	180800001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180877500	180800001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180895000	180800001	A.1	A.1	anchor2	250402	Stable
clust3	chr2	180967500	180900001	A.1	A.1	anchor2	250402	Stable
clust4	chr2	180962500	180900001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	180965000	180900001	A.1	A.1	anchor2	250402	Stable
clust3	chr2	181062500	181000001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181062500	181000001	A.1	A.1	anchor2	250402	Stable
clust3	chr2	181062500	181000001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	181065000	181000001	A.1	A.1	anchor2	250402	Stable
clust4	chr2	181072500	181000001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	181187500	181100001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181287500	181200001	A.1	A.1	anchor2	250402	Stable
clust3	chr2	181287500	181200001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	181245000	181200001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181315000	181300001	A.1	A.1	anchor2	250402	Stable
clust4	chr2	181332500	181300001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	181315000	181300001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181322500	181300001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	181497500	181400001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	181487500	181400001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181497500	181400001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	181457500	181400001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	181497500	181400001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181595000	181500001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181595000	181500001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181587500	181500001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181592500	181500001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181575000	181500001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181587500	181500001	A.1	A.1	anchor2	250402	Stable
clust2	chr2	181595000	181500001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181577500	181500001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181577500	181500001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181575000	181500001	A.1	A.1	anchor2	250402	Stable
clust3	chr2	181592500	181500001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181712500	181700001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181797500	181700001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181757500	181700001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181797500	181700001	A.1	A.1	anchor2	250402	Stable
clust3	chr2	181865000	181800001	A.1	A.1	anchor2	250402	Stable
clust3	chr2	181865000	181800001	A.1	A.1	anchor2	250402	Stable
clust1	chr2	181865000	181800001	A.1	A.1	anchor2	250402	Stable
clust3	chr2	181835000	181800001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	5587500	5500001	B.1	B.1	anchor2	250402	Stable
clust3	chr3	5562500	5500001	B.1	B.1	anchor2	250402	Stable
clust3	chr3	5562500	5500001	B.1	B.1	anchor2	250402	Stable
clust3	chr3	6112500	6100001	B.2	B.2	anchor2	250402	Stable
clust3	chr3	7025000	7000001	B.2	B.2	anchor2	250402	Stable
clust3	chr3	7037500	7000001	B.2	B.2	anchor2	250402	Stable
clust2	chr3	7417500	7400001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	7512500	7500001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	7502500	7500001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	7505000	7500001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	7787500	7700001	A.2	B.1	anchor2	250402	A_to_B
clust3	chr3	8062500	8000001	B.1	B.1	anchor2	250402	Stable
clust1	chr3	8562500	8500001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	8512500	8500001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	8562500	8500001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	8512500	8500001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	8587500	8500001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	8562500	8500001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	8595000	8500001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	8562500	8500001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	8512500	8500001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	8562500	8500001	A.1	A.1	anchor2	250402	Stable
clust6	chr3	8667500	8600001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	8662500	8600001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	8665000	8600001	A.1	A.1	anchor2	250402	Stable
clust4	chr3	8717500	8700001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	8762500	8700001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	8912500	8900001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	8925000	8900001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	8912500	8900001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	8915000	8900001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	8925000	8900001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	8905000	8900001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	8912500	8900001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	8922500	8900001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	8912500	8900001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	8922500	8900001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	8912500	8900001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	9062500	9000001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	9062500	9000001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9065000	9000001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9062500	9000001	A.1	A.1	anchor2	250402	Stable
clust6	chr3	9262500	9200001	A.2	A.1	anchor2	250402	Within_A
clust3	chr3	9262500	9200001	A.2	A.1	anchor2	250402	Within_A
clust3	chr3	9262500	9200001	A.2	A.1	anchor2	250402	Within_A
clust2	chr3	9265000	9200001	A.2	A.1	anchor2	250402	Within_A
clust1	chr3	9487500	9400001	A.2	A.1	anchor2	250402	Within_A
clust1	chr3	9462500	9400001	A.2	A.1	anchor2	250402	Within_A
clust3	chr3	9465000	9400001	A.2	A.1	anchor2	250402	Within_A
clust4	chr3	9467500	9400001	A.2	A.1	anchor2	250402	Within_A
clust2	chr3	9462500	9400001	A.2	A.1	anchor2	250402	Within_A
clust2	chr3	9462500	9400001	A.2	A.1	anchor2	250402	Within_A
clust4	chr3	9467500	9400001	A.2	A.1	anchor2	250402	Within_A
clust2	chr3	9595000	9500001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	9612500	9600001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	9612500	9600001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9687500	9600001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	9605000	9600001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9605000	9600001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9712500	9700001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9705000	9700001	A.1	A.1	anchor2	250402	Stable
clust4	chr3	9705000	9700001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9712500	9700001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9705000	9700001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	9835000	9800001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9835000	9800001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9835000	9800001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9945000	9900001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9937500	9900001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9937500	9900001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	9945000	9900001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9937500	9900001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	9947500	9900001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	9937500	9900001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	10085000	10000001	A.1	A.1	anchor2	250402	Stable
clust4	chr3	10245000	10200001	B.1	A.1	anchor2	250402	B_to_A
clust4	chr3	10237500	10200001	B.1	A.1	anchor2	250402	B_to_A
clust2	chr3	10337500	10300001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	10337500	10300001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	10337500	10300001	A.1	A.1	anchor2	250402	Stable
clust4	chr3	10305000	10300001	A.1	A.1	anchor2	250402	Stable
clust5	chr3	10307500	10300001	A.1	A.1	anchor2	250402	Stable
clust4	chr3	10312500	10300001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	10437500	10400001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	10437500	10400001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	10445000	10400001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	10437500	10400001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	10435000	10400001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	13462500	13400001	B.1	A.2	anchor2	250402	B_to_A
clust1	chr3	13557500	13500001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	13737500	13700001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	13737500	13700001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	13735000	13700001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	13737500	13700001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	13862500	13800001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	13862500	13800001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	13862500	13800001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	13862500	13800001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	13862500	13800001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	13865000	13800001	A.1	A.1	anchor2	250402	Stable
clust6	chr3	13857500	13800001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	13865000	13800001	A.1	A.1	anchor2	250402	Stable
clust4	chr3	14382500	14300001	B.2	B.2	anchor2	250402	Stable
clust3	chr3	14587500	14500001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	14537500	14500001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	14587500	14500001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	14537500	14500001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	14577500	14500001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	14612500	14600001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	14615000	14600001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	14945000	14900001	A.2	A.2	anchor2	250402	Stable
clust1	chr3	15002500	15000001	B.1	A.2	anchor2	250402	B_to_A
clust1	chr3	15195000	15100001	B.1	A.2	anchor2	250402	B_to_A
clust1	chr3	15187500	15100001	B.1	A.2	anchor2	250402	B_to_A
clust1	chr3	15155000	15100001	B.1	A.2	anchor2	250402	B_to_A
clust4	chr3	15245000	15200001	B.1	A.2	anchor2	250402	B_to_A
clust2	chr3	15237500	15200001	B.1	A.2	anchor2	250402	B_to_A
clust1	chr3	15245000	15200001	B.1	A.2	anchor2	250402	B_to_A
clust1	chr3	15245000	15200001	B.1	A.2	anchor2	250402	B_to_A
clust3	chr3	15847500	15800001	B.2	B.2	anchor2	250402	Stable
clust3	chr3	16187500	16100001	A.2	A.2	anchor2	250402	Stable
clust6	chr3	17005000	17000001	B.1	B.1	anchor2	250402	Stable
clust6	chr3	17545000	17500001	B.1	B.1	anchor2	250402	Stable
clust3	chr3	17537500	17500001	B.1	B.1	anchor2	250402	Stable
clust1	chr3	17795000	17700001	B.1	B.1	anchor2	250402	Stable
clust1	chr3	17787500	17700001	B.1	B.1	anchor2	250402	Stable
clust1	chr3	17795000	17700001	B.1	B.1	anchor2	250402	Stable
clust1	chr3	17787500	17700001	B.1	B.1	anchor2	250402	Stable
clust6	chr3	17795000	17700001	B.1	B.1	anchor2	250402	Stable
clust3	chr3	17787500	17700001	B.1	B.1	anchor2	250402	Stable
clust3	chr3	17795000	17700001	B.1	B.1	anchor2	250402	Stable
clust3	chr3	17787500	17700001	B.1	B.1	anchor2	250402	Stable
clust3	chr3	17837500	17800001	A.1	A.1	anchor2	250402	Stable
clust6	chr3	17837500	17800001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	17812500	17800001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	17837500	17800001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	17812500	17800001	A.1	A.1	anchor2	250402	Stable
clust4	chr3	17822500	17800001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	17895000	17800001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	17887500	17800001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	17872500	17800001	A.1	A.1	anchor2	250402	Stable
clust6	chr3	18155000	18100001	B.1	A.2	anchor2	250402	B_to_A
clust2	chr3	18162500	18100001	B.1	A.2	anchor2	250402	B_to_A
clust3	chr3	18687500	18600001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	18687500	18600001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	18637500	18600001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	18612500	18600001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	18685000	18600001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	18735000	18700001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	18825000	18800001	A.2	A.2	anchor2	250402	Stable
clust2	chr3	18992500	18900001	A.2	A.2	anchor2	250402	Stable
clust4	chr3	18995000	18900001	A.2	A.2	anchor2	250402	Stable
clust4	chr3	18987500	18900001	A.2	A.2	anchor2	250402	Stable
clust3	chr3	19062500	19000001	A.2	A.2	anchor2	250402	Stable
clust3	chr3	19062500	19000001	A.2	A.2	anchor2	250402	Stable
clust2	chr3	19062500	19000001	A.2	A.2	anchor2	250402	Stable
clust6	chr3	19162500	19100001	A.2	A.2	anchor2	250402	Stable
clust2	chr3	19162500	19100001	A.2	A.2	anchor2	250402	Stable
clust2	chr3	19187500	19100001	A.2	A.2	anchor2	250402	Stable
clust4	chr3	19162500	19100001	A.2	A.2	anchor2	250402	Stable
clust4	chr3	19187500	19100001	A.2	A.2	anchor2	250402	Stable
clust4	chr3	19212500	19200001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	19217500	19200001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	19312500	19300001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	19312500	19300001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	19312500	19300001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	19312500	19300001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	19312500	19300001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	19305000	19300001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	19565000	19500001	A.2	A.2	anchor2	250402	Stable
clust2	chr3	19637500	19600001	A.2	A.2	anchor2	250402	Stable
clust3	chr3	19637500	19600001	A.2	A.2	anchor2	250402	Stable
clust2	chr3	19637500	19600001	A.2	A.2	anchor2	250402	Stable
clust1	chr3	19625000	19600001	A.2	A.2	anchor2	250402	Stable
clust1	chr3	19687500	19600001	A.2	A.2	anchor2	250402	Stable
clust3	chr3	19692500	19600001	A.2	A.2	anchor2	250402	Stable
clust3	chr3	19695000	19600001	A.2	A.2	anchor2	250402	Stable
clust1	chr3	19692500	19600001	A.2	A.2	anchor2	250402	Stable
clust2	chr3	19895000	19800001	B.1	B.1	anchor2	250402	Stable
clust2	chr3	19887500	19800001	B.1	B.1	anchor2	250402	Stable
clust1	chr3	19887500	19800001	B.1	B.1	anchor2	250402	Stable
clust3	chr3	19895000	19800001	B.1	B.1	anchor2	250402	Stable
clust2	chr3	19895000	19800001	B.1	B.1	anchor2	250402	Stable
clust1	chr3	19897500	19800001	B.1	B.1	anchor2	250402	Stable
clust1	chr3	19887500	19800001	B.1	B.1	anchor2	250402	Stable
clust2	chr3	19897500	19800001	B.1	B.1	anchor2	250402	Stable
clust1	chr3	20037500	20000001	A.1	A.1	anchor2	250402	Stable
clust4	chr3	20037500	20000001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	20062500	20000001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	20037500	20000001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	20037500	20000001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	20062500	20000001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	20062500	20000001	A.1	A.1	anchor2	250402	Stable
clust4	chr3	20035000	20000001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	20037500	20000001	A.1	A.1	anchor2	250402	Stable
clust2	chr3	20037500	20000001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	20075000	20000001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	20055000	20000001	A.1	A.1	anchor2	250402	Stable
clust6	chr3	20195000	20100001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	20187500	20100001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	20187500	20100001	A.1	A.1	anchor2	250402	Stable
clust6	chr3	20195000	20100001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	20187500	20100001	A.1	A.1	anchor2	250402	Stable
clust6	chr3	20795000	20700001	A.2	A.2	anchor2	250402	Stable
clust6	chr3	20822500	20800001	A.2	A.2	anchor2	250402	Stable
clust3	chr3	20995000	20900001	A.2	A.2	anchor2	250402	Stable
clust3	chr3	20987500	20900001	A.2	A.2	anchor2	250402	Stable
clust1	chr3	21637500	21600001	A.1	A.1	anchor2	250402	Stable
clust3	chr3	21645000	21600001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	21737500	21700001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	21725000	21700001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	21725000	21700001	A.1	A.1	anchor2	250402	Stable
clust1	chr3	21937500	21900001	A.2	A.1	anchor2	250402	Within_A
clust6	chr3	21935000	21900001	A.2	A.1	anchor2	250402	Within_A
clust3	chr3	21937500	21900001	A.2	A.1	anchor2	250402	Within_A
clust1	chr3	21937500	21900001	A.2	A.1	anchor2	250402	Within_A
clust3	chr3	21935000	21900001	A.2	A.1	anchor2	250402	Within_A
clust1	chr3	21937500	21900001	A.2	A.1	anchor2	250402	Within_A
clust3	chr3	21935000	21900001	A.2	A.1	anchor2	250402	Within_A
clust1	chr3	21937500	21900001	A.2	A.1	anchor2	250402	Within_A
clust2	chr3	22087500	22000001	A.2	A.1	anchor2	250402	Within_A
clust1	chr3	22075000	22000001	A.2	A.1	anchor2	250402	Within_A
clust1	chr3	22075000	22000001	A.2	A.1	anchor2	250402	Within_A
clust3	chr3	22095000	22000001	A.2	A.1	anchor2	250402	Within_A
clust3	chr3	22087500	22000001	A.2	A.1	anchor2	250402	Within_A
clust2	chr3	22075000	22000001	A.2	A.1	anchor2	250402	Within_A
clust1	chr3	22062500	22000001	A.2	A.1	anchor2	250402	Within_A
clust2	chr3	22075000	22000001	A.2	A.1	anchor2	250402	Within_A
clust2	chr3	22072500	22000001	A.2	A.1	anchor2	250402	Within_A
clust1	chr3	22187500	22100001	A.1	A.1	anchor2	250402	Stable
