loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap	anchor_status	anchor1_is_polycomb	anchor2_is_polycomb	polycomb_anchor_count	polycomb_status	is_polycomb_anchored
loop_4327	chr9	16200000	16225000	chr9	16475000	16500000	chr9:16200000-16225000_chr9:16475000-16500000	FALSE	0.344047631389355	5.98507043996471	48.5314614220967	7.33256505847592e-6	3.595424568817e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr9	16200000	16225000	16212500	25000	chr9	16475000	16500000	16487500	25000	275000	100-500kb	TRUE	13335	276284	13335	1284	270120	270120	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_5133	chr5	125525000	125550000	chr5	125775000	125800000	chr5:125525000-125550000_chr5:125775000-125800000	FALSE	0.335455217716001	4.61726519293626	40.920012356150004	1.82521180137537e-5	6.408032758081e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr5	125525000	125550000	125537500	25000	chr5	125775000	125800000	125787500	25000	250000	100-500kb	TRUE	8020	0	8020	243225	208151	208151	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_5275	chr7	68575000	68600000	chr7	70325000	70350000	chr7:68575000-68600000_chr7:70325000-70350000	TRUE	0.432980335147294	2.80114633061272	24.6561687314305	2.198507985766e-4	0.0031715110250116	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr7	68575000	68600000	68587500	25000	chr7	70325000	70350000	70337500	25000	1750000	>1Mb	TRUE	15142	18837	17437	0	384639	624549	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_5362	chr8	108875000	108900000	chr8	109400000	109425000	chr8:108875000-108900000_chr8:109400000-109425000	TRUE	0.432934934429441	4.02523835243094	54.5290152488012	3.860103435855e-6	2.499631424906e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	108875000	108900000	108887500	25000	chr8	109400000	109425000	109412500	25000	525000	500kb-1Mb	TRUE	1189	36859	15154	59135	100526511	384864	TRUE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_5909	chr1	42225000	42250000	chr1	42700000	42725000	chr1:42225000-42250000_chr1:42700000-42725000	TRUE	0.437956769843666	4.51751696800739	48.7963094988808	7.11841621062105e-6	3.539522514609e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr1	42225000	42250000	42237500	25000	chr1	42700000	42725000	42712500	25000	475000	100-500kb	TRUE	18070	444841	18365	0	66297	66620	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_6166	chr3	50925000	50950000	chr3	51100000	51125000	chr3:50925000-50950000_chr3:51100000-51125000	FALSE	0.372805442739447	5.28963087207168	61.9466347254767	1.88189688942234e-6	1.691054306186e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr3	50925000	50950000	50937500	25000	chr3	51100000	51125000	51112500	25000	175000	100-500kb	TRUE	3819	274446	3819	99446	12457	12457	TRUE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_6192	chr3	29800000	29825000	chr3	30500000	30525000	chr3:29800000-29825000_chr3:30500000-30525000	FALSE	0.37807288633705	4.47837791196917	39.6576730626419	2.14996752212835e-5	7.084820277281e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr3	29800000	29825000	29812500	25000	chr3	30500000	30525000	30512500	25000	700000	500kb-1Mb	TRUE	2106	66013	4569	23007	102636083	14013	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_7196	chr1	41800000	41825000	chr1	42700000	42725000	chr1:41800000-41825000_chr1:42700000-42725000	TRUE	0.477785021553951	4.16933419483294	41.4024939531237	1.7162315048733e-5	6.174090312581e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr1	41800000	41825000	41812500	25000	chr1	42700000	42725000	42712500	25000	900000	500kb-1Mb	TRUE	22593	618747	18365	0	74897	66620	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_7209	chr1	42225000	42250000	chr1	42675000	42700000	chr1:42225000-42250000_chr1:42675000-42700000	TRUE	0.410230933382571	4.57515662302408	49.2753621749301	6.74899776524036e-6	3.433068738537e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr1	42225000	42250000	42237500	25000	chr1	42675000	42700000	42687500	25000	450000	100-500kb	TRUE	18070	444841	18070	0	66297	66297	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_7567	chr3	66400000	66425000	chr3	66975000	67000000	chr3:66400000-66425000_chr3:66975000-67000000	FALSE	0.327336194479616	4.21567836488731	23.6184791537664	2.670599095084e-4	0.0035934814977338	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr3	66400000	66425000	66412500	25000	chr3	66975000	67000000	66987500	25000	575000	500kb-1Mb	TRUE	21713	103162	18660	0	72789	66880	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_7864	chr7	131525000	131550000	chr7	131725000	131750000	chr7:131525000-131550000_chr7:131725000-131750000	TRUE	0.343011086726845	5.17950095611509	39.2956140580884	2.25500926336949e-5	7.280811441632e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr7	131525000	131550000	131537500	25000	chr7	131725000	131750000	131737500	25000	200000	100-500kb	TRUE	5283	0	3679	164777	15373	12237	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_8892	chr9	42775000	42800000	chr9	42925000	42950000	chr9:42775000-42800000_chr9:42925000-42950000	TRUE	0.364313115245193	6.21530271764909	57.5222891000043	2.86237881256614e-6	2.055873345729e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr9	42775000	42800000	42787500	25000	chr9	42925000	42950000	42937500	25000	150000	100-500kb	TRUE	3004	144492	3004	0	110637	110637	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_13265	chr2	74700000	74725000	chr2	75125000	75150000	chr2:74700000-74725000_chr2:75125000-75150000	FALSE	0.398899387220053	4.93438210976879	58.1677174212039	2.68814483536561e-6	1.97952268418e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr2	74700000	74725000	74712500	25000	chr2	75125000	75150000	75137500	25000	425000	100-500kb	TRUE	21903	0	16106	299196	73429	53375	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_14031	chr3	50300000	50325000	chr3	51100000	51125000	chr3:50300000-50325000_chr3:51100000-51125000	FALSE	0.362894929336085	4.65461656643485	51.5808665944087	5.25183284439726e-6	2.984035831755e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr3	50300000	50325000	50312500	25000	chr3	51100000	51125000	51112500	25000	800000	500kb-1Mb	TRUE	13056	118613	3819	99446	26570	12457	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_14509	chr4	114625000	114650000	chr4	114925000	114950000	chr4:114625000-114650000_chr4:114925000-114950000	FALSE	0.307408201137069	5.38879366940375	40.6196516797482	1.89705865711905e-5	6.580986817672e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr4	114625000	114650000	114637500	25000	chr4	114925000	114950000	114937500	25000	300000	100-500kb	TRUE	15611	171721	13746	0	433746	30923	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_15970	chr7	133850000	133875000	chr7	134325000	134350000	chr7:133850000-133875000_chr7:134325000-134350000	FALSE	0.442057883605641	5.34952761794996	62.8155744380254	1.73820017502772e-6	1.62808158365e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr7	133850000	133875000	133862500	25000	chr7	134325000	134350000	134337500	25000	475000	100-500kb	TRUE	1436	67273	3214	92853	101437	11489	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_16060	chr7	136475000	136500000	chr7	137300000	137325000	chr7:136475000-136500000_chr7:137300000-137325000	FALSE	0.90945587138535	4.45953313102488	147.267023488468	1.0086313187884e-8	9.86272837525858e-6	TRUE	TRUE	moderate_differential	up_in_mutant	NA	25000	25	1	FALSE	chr7	136475000	136500000	136487500	25000	chr7	137300000	137325000	137312500	25000	825000	500kb-1Mb	TRUE	14570	125584	4413	0	330664	13593	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_16105	chr7	69475000	69500000	chr7	70325000	70350000	chr7:69475000-69500000_chr7:70325000-70350000	FALSE	0.428204881048744	4.01505142172518	21.0939165551991	4.394696989574e-4	0.0051312552486174	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr7	69475000	69500000	69487500	25000	chr7	70325000	70350000	70337500	25000	850000	500kb-1Mb	TRUE	22077	0	17437	0	73796	624549	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_16124	chr7	135825000	135850000	chr7	137300000	137325000	chr7:135825000-135850000_chr7:137300000-137325000	FALSE	0.438983586723074	3.99558872241312	23.876864072451	2.542980005797e-4	0.0034860017579473	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr7	135825000	135850000	135837500	25000	chr7	137300000	137325000	137312500	25000	1475000	>1Mb	TRUE	6270	108638	4413	0	17345	13593	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_18470	chr14	104025000	104050000	chr14	104450000	104475000	chr14:104025000-104050000_chr14:104450000-104475000	FALSE	0.382969327804174	4.67258997701537	59.3771413967162	2.39336335889739e-6	1.892241309875e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr14	104025000	104050000	104037500	25000	chr14	104450000	104475000	104462500	25000	425000	100-500kb	TRUE	22112	0	6988	0	73877	18996	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_18884	chr1	41800000	41825000	chr1	42675000	42700000	chr1:41800000-41825000_chr1:42675000-42700000	TRUE	0.476511975635866	4.15515628764618	39.7529410451228	2.12326944012806e-5	7.042085800119e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr1	41800000	41825000	41812500	25000	chr1	42675000	42700000	42687500	25000	875000	500kb-1Mb	TRUE	22593	618747	18070	0	74897	66297	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_20108	chr7	134225000	134250000	chr7	134325000	134350000	chr7:134225000-134250000_chr7:134325000-134350000	FALSE	0.402082671636122	6.61080564223585	55.5714405922938	3.47314020711461e-6	2.315199802115e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr7	134225000	134250000	134237500	25000	chr7	134325000	134350000	134337500	25000	100000	<100kb	TRUE	3214	0	3214	92853	11489	11489	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_20133	chr7	136050000	136075000	chr7	137300000	137325000	chr7:136050000-136075000_chr7:137300000-137325000	FALSE	0.532526329646527	3.59371317500477	32.3550574000426	6.04193709597884e-5	0.0013894411824552	TRUE	TRUE	moderate_differential	up_in_mutant	NA	25000	25	1	FALSE	chr7	136050000	136075000	136062500	25000	chr7	137300000	137325000	137312500	25000	1250000	>1Mb	TRUE	23513	193323	4413	0	77383	13593	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_20179	chr8	14400000	14425000	chr8	14725000	14750000	chr8:14400000-14425000_chr8:14725000-14750000	TRUE	0.323456632310083	5.79176735150949	74.3116020993923	6.57364574338268e-7	9.56814360499926e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr8	14400000	14425000	14412500	25000	chr8	14725000	14750000	14737500	25000	325000	100-500kb	TRUE	11738	304134	13150	131334	244310	26889	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
